grouping,alphabet,serial,subSerial,gridPosition,displayId,partOfSpeech,color,folderDisplayId,folderName,text,imageId,image,imageName
50,A,1098,3,,A-1098-3,adjective,#1983e5,3.3,Weather,cloudy,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/2601.svg,#N/A,2601s.svg
50,A,292,1,,A-292-1,noun,#ffae37,3.4,Colors,color,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f3a8.svg,#N/A,color.svg
50,A,292,2,,A-292-2,noun,#ffae37,3.4,Colors,colors,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getssssdo.svg
50,A,34,1,14,A-34-1,verb,#20d35e,18.1,A-D,come,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/come_1.jpg,#N/A,come_1.jpg
50,A,34,2,,A-34-2,verb,#20d35e,18.1,A-D,comes,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getssssd.svg
50,A,34,4,,A-34-4,verb,#20d35e,18.1,A-D,coming,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,#N/A,ingaaaaa.svg
50,A,361,1,,A-361-1,Noun,#ffae37,2.2,Dessert,cookie,U+1F36A,🍪,
50,A,361,2,,A-361-2,Noun,#ffae37,2.2,Dessert,cookies,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getaaapq.svg
50,A,348,1,,A-348-1,Noun,#ffae37,1.2,Vegetable,corn,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f33d.svg,#N/A,f327ls.svg
50,A,765,1,,A-765-1,Noun,#ffae37,5.5,Farm,cow,U+1F404,🐄,
50,A,765,3,,A-765-3,Noun,#ffae37,5.5,Farm,cow's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,,sooooo.svg
50,A,765,2,,A-765-2,Noun,#ffae37,5.5,Farm,cows,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getssssssspqw.svg
50,A,369,1,,A-369-1,Noun,#ffae37,2.1,Snack,cracker,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/crackers_360_g.svg,#N/A,crackers.svg
50,A,369,2,,A-369-2,Noun,#ffae37,2.1,Snack,crackers,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,_s.svg
50,A,830,1,,A-830-1,Noun,#ffae37,9.3,Supplies,crayon,U+1F58D,🖍,
50,A,830,2,,A-830-2,Noun,#ffae37,9.3,Supplies,crayons,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getssssspzw.svg
50,A,965,3,,A-965-3,Noun,#ffae37,10,Household,crib,https://drive.google.com/file/d/1a211thKdBWakrtoePkBNu72IZBigBqww/view?usp=sharing,#N/A,crib.png
50,A,965,4,,A-965-4,Noun,#ffae37,10,Household,cribs,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,bedp.svg
50,A,787,4,,A-787-4,Noun,#ffae37,5.6,Wild,cub,https://drive.google.com/file/d/14jcQmadqzcoibj--LZ_7X43iaozlXPgs/view?usp=sharing,#N/A,cuby.svg
50,A,787,6,,A-787-6,Noun,#ffae37,5.6,Wild,cub's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,sttttt.svg
50,A,787,5,,A-787-5,Noun,#ffae37,5.6,Wild,cubs,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getaaadpqw.svg
50,A,863,1,,A-863-1,Noun,#ffae37,2.6,Things,cup,U+1F964,🥤,
50,A,1053,3,,A-1053-3,Noun,#ffae37,15.3,Hurt,cut,https://drive.google.com/file/d/13lMU7HSbGwODug4df7nuTKliEML6gR1f/view?usp=sharing,#N/A,cut.svg
50,A,1053,4,,A-1053-4,Noun,#ffae37,15.3,Hurt,cuts,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#REF!,getsssoz.svg
50,A,1120,1,,A-1120-1,Noun,#000000,13.2,Lowercase,d,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/d%20-%20lower%20case.svg,#N/A,Ds.svg
50,A,1120,2,,A-1120-2,Noun,#ffae37,13.1,Uppercase,D,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/D.svg,#N/A,D.svg
50,A,1139,3,,A-1139-3,Noun,#ffae37,13.3,Sounds,d sound,https://drive.google.com/file/d/1pfB_0zoGnX4st7tQGEtrJ-shlB42pM9x/view?usp=sharing,#N/A,dsound.svg
50,A,432,2,,A-432-2,Noun,#ffae37,7.1,Family,dad,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/father-and-daughter_795_711533.svg,#N/A,fatheranddaughters.svg
50,A,432,3,,A-432-3,Noun,#ffae37,7.1,Family,daddy,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/father-and-daughter_795_711533.svg,#N/A,fatheranddaughterss.svg
50,A,279,1,,A-279-1,noun,#ffae37,14,Days / Times,day,U+1F4C5,📅,
50,A,279,2,,A-279-2,noun,#ffae37,14,Days / Times,days,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getssspq.svg
50,A,358,1,,A-358-1,Noun,#ffae37,2.2,Dessert,dessert,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/cake.svg,#N/A,cake.svg
50,A,358,2,,A-358-2,Noun,#ffae37,2.2,Dessert,desserts,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,_s.svg
50,A,1051,3,,A-1051-3,Noun,#ffae37,15.4,Sick,diarrhea,https://drive.google.com/file/d/1D5VZx2QBPM6q2eqK4XYhusCuPs2IhHll/view?usp=sharing,#N/A,poopsss.svg
50,A,15,3,,A-15-3,verb,#20d35e,18.1,A-D,did,https://drive.google.com/file/d/1kkqWcqZwc0ifOaSsm_y-NpVOP-05OqTM/view?usp=sharing,,edaaaa.svg
50,A,20,1,17,A-20-1,adjective,#1983e5,3.1,General,different,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Compare_805_152826.svg,#N/A,Compare.svg
50,A,453,1,,A-453-1,Noun,#ffae37,5.7,Common,dinosaur,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f995.svg,#N/A,1f995.svg
50,A,453,3,,A-453-3,Noun,#ffae37,5.7,Common,dinosaur's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,seeeee.svg
50,A,15,1,9,A-15-1,verb,#20d35e,18.1,A-D,do,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Checklist_661_g.svg,,Checklist.svg
50,A,15,2,,A-15-2,verb,#20d35e,18.1,A-D,does,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,,dose.svg
50,A,448,1,,A-448-1,Noun,#ffae37,5.4,Pets,dog,U+1F415,🐕,
50,A,448,3,,A-448-3,Noun,#ffae37,5.4,Pets,dog's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,sdddd.svg
50,A,448,2,,A-448-2,Noun,#ffae37,5.4,Pets,dogs,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,_s.svg
50,A,15,4,,A-15-4,verb,#20d35e,18.1,A-D,doing,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,,ingtttt.svg
50,A,800,1,,A-800-1,Noun,#ffae37,5.2,Water,dolphin,U+1F42C,🐬,
50,A,800,3,,A-800-3,Noun,#ffae37,5.2,Water,dolphin's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,sw.svg
50,A,800,2,,A-800-2,Noun,#ffae37,5.2,Water,dolphins,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsssssdzw.svg
50,A,15,7,,A-15-7,verb,#20d35e,18.1,A-D,don't,https://drive.google.com/file/d/1JqI4XffNPmdlPJi6xIFildnDD81ayUzL/view?usp=sharing,,dontt.svg
50,A,15,5,,A-15-5,adjective,#1983e5,18.1,A-D,done,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Checklist_661_g.svg,,Checklists.svg
50,A,48,1,54,A-48-1,preposition ,#ff5ec8,3.1,General,down,U+2B07,⬇,
50,A,25,3,,A-25-3,verb,#20d35e,18.1,A-D,drank,https://drive.google.com/file/d/1kkqWcqZwc0ifOaSsm_y-NpVOP-05OqTM/view?usp=sharing,#N/A,edbb.svg
50,A,923,1,,A-923-1,Noun,#ffae37,9.4,Tools,drill,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/drill_389_744679.svg,#N/A,drills.svg
50,A,923,3,,A-923-3,verb,#20d35e,9.4,Tools,drilled,https://drive.google.com/file/d/1kkqWcqZwc0ifOaSsm_y-NpVOP-05OqTM/view?usp=sharing,#N/A,edaeeeee.svg
50,A,923,4,,A-923-4,verb,#20d35e,9.4,Tools,drilling,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,#N/A,ingagggggg.svg
50,A,923,2,,A-923-2,Noun,#ffae37,9.4,Tools,drills,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsssspqzw.svg
50,A,25,1,31,A-25-1,verb,#20d35e,18.1,A-D,drink,https://drive.google.com/file/d/1i06ZlIQQQMbWI3SgwZbdxSrekk9PMa-G/view?usp=sharing,,drink.svg
50,A,352,1,,A-352-1,Noun,#ffae37,1.6,Common,drink,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/drink.svg,#N/A,drinksss.svg
50,A,25,4,,A-25-4,verb,#20d35e,18.1,A-D,drinking,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,#N/A,ingxx.svg
50,A,25,2,,A-25-2,verb,#20d35e,18.1,A-D,drinks,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,drinks.svg
50,A,352,2,,A-352-2,Noun,#ffae37,1.6,Common,drinks,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getssss.svg
50,A,1145,1,,A-1145-1,Noun,#ffae37,9.7,Musical,drum,U+1F941,🥁,
50,A,1145,2,,A-1145-2,Noun,#ffae37,9.7,Musical,drums,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsssdqz.svg
50,A,24,1,32,A-24-1,verb,#20d35e,18.2,E-H,eat,https://drive.google.com/file/d/119G2w_Va9QQOVI5-sVLrv8HxEF4f2N8M/view?usp=sharing,,eat.svg
50,A,24,4,,A-24-4,verb,#20d35e,18.2,E-H,eating,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,#N/A,ingx.svg
50,A,24,2,,A-24-2,verb,#20d35e,18.2,E-H,eats,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/eat_610_g.svg,getsss.svg
50,A,349,1,,A-349-1,Noun,#ffae37,1.3,Dairy,egg,U+1F95A,🥚,
50,A,349,2,,A-349-2,Noun,#ffae37,1.3,Dairy,eggs,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,_s.svg
50,A,492,1,,A-492-1,Noun,#ffae37,4.1,General,exercise,"https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/exercise%20,%20to.svg",#N/A,exercise.svg
50,A,492,2,,A-492-2,Noun,#ffae37,4.1,General,exercises,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,_s.svg
50,A,474,1,,A-474-1,Noun,#ffae37,15.1,General,eye,U+1F441,👁,
50,A,474,3,,A-474-3,Noun,#ffae37,15.1,General,eyebrow,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/eyebrow.svg,#N/A,eyebrow.svg
50,A,474,4,,A-474-4,Noun,#ffae37,15.1,General,eyebrows,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,_s.svg
50,A,474,5,,A-474-5,Noun,#ffae37,15.1,General,eyelash,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/eyelash.svg,#N/A,eyelash.svg
50,A,474,6,,A-474-6,Noun,#ffae37,15.1,General,eyelashes,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,_s.svg
50,A,474,2,,A-474-2,Noun,#ffae37,15.1,General,eyes,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,_s.svg
50,A,41,1,40,A-41-1,verb,#20d35e,18.2,E-H,fall,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/fall_12_g.svg,#N/A,fals.svg
50,A,41,4,,A-41-4,verb,#20d35e,18.2,E-H,falling,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,#N/A,ingbbbbbb.svg
50,A,41,2,,A-41-2,verb,#20d35e,18.2,E-H,falls,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsso.svg
50,A,432,1,,A-432-1,Noun,#ffae37,7.1,Family,father,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/father-and-daughter_795_711533.svg,#N/A,fatheranddaughter.svg
50,A,432,5,,A-432-5,Noun,#ffae37,7.1,Family,father's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,sbbbbbb.svg
50,A,55,1,11,A-55-1,verb,#20d35e,18.2,E-H,feel,https://drive.google.com/file/d/1Ondy6EbFHhFKsUVkqjFAL6WKxPf5ET5n/view?usp=sharing,#N/A,feel.svg
50,A,55,4,,A-55-4,verb,#20d35e,18.2,E-H,feeling,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,,sensing.svg
50,A,55,2,,A-55-2,verb,#20d35e,18.2,E-H,feels,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getssso.svg
50,A,41,3,,A-41-3,verb,#20d35e,18.2,E-H,fell,https://drive.google.com/file/d/1kkqWcqZwc0ifOaSsm_y-NpVOP-05OqTM/view?usp=sharing,#N/A,eddddddd.svg
50,A,55,3,,A-55-3,verb,#20d35e,18.2,E-H,felt,https://drive.google.com/file/d/1kkqWcqZwc0ifOaSsm_y-NpVOP-05OqTM/view?usp=sharing,,ede.svg
50,A,44,6,,A-44-6,adjective,#1983e5,3.1,General,fine,https://drive.google.com/file/d/1UCe3fR9vWd2kTuem7VfhU59WQ36u5mR9/view?usp=sharing,#N/A,fine.svg
50,A,454,1,,A-454-1,Noun,#ffae37,5.2,Water,fish,https://drive.google.com/file/d/1sMjrPnI_ZrNxFFObJK4fLlLp22xOp8wH/view?usp=sharing,#N/A,fish_E000.svg
50,A,454,3,,A-454-3,Noun,#ffae37,5.2,Water,fish's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,seeeeee.svg
50,A,1082,1,,A-1082-1,Noun,#ffae37,8.4,Nature,flower,U+1F3B4,🎴,
50,A,1082,2,,A-1082-2,Noun,#ffae37,8.4,Nature,flowers,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsssssdpz.svg
50,A,285,1,,A-285-1,noun,#ffae37,1.6,Common,food,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Fast%20Food-3d4321b49b.svg,#N/A,FastFooda.svg
50,A,285,2,,A-285-2,noun,#ffae37,1.6,Common,foods,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,FastFoodsa.svg
50,A,1109,1,,A-1109-1,Noun,#ffae37,4.2,Sports,football,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f3c8.svg,#N/A,f3271lsqsasssssssss13ssscse.svg
50,A,1109,2,,A-1109-2,Noun,#ffae37,4.2,Sports,footballs,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsssssdopz.svg
50,A,404,1,,A-404-1,Noun,#ffae37,2.5,Meal,french fries,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,FrenchFriesg.svg
50,A,404,2,,A-404-2,Noun,#ffae37,2.5,Meal,french fry,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/French-Fries_484_g.svg,#N/A,FrenchFriessg.svg
50,A,437,1,,A-437-1,Noun,#ffae37,7.2,Friends,friend,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Friends-01b697c5bf.svg,#N/A,Friendsfss.svg
50,A,437,5,,A-437-5,Noun,#ffae37,7.2,Friends,friend's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,sccccc.svg
50,A,437,2,,A-437-2,Noun,#ffae37,7.2,Friends,friends,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,Friendsfsss.svg
50,A,325,1,,A-325-1,Noun,#ffae37,1.6,Common,fruit,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/fruit.svg,#N/A,fruit.svg
50,A,325,2,,A-325-2,Noun,#ffae37,1.6,Common,fruits,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,fruits.svg
50,A,29,1,26,A-29-1,verb,#20d35e,18.2,E-H,get,https://drive.google.com/file/d/1uAjCoRy67BZBh0WduQmx19XN-6U82-j6/view?usp=sharing,#N/A,get.svg
50,A,29,2,,A-29-2,verb,#20d35e,18.2,E-H,gets,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getaa.svg
50,A,29,4,,A-29-4,verb,#20d35e,18.2,E-H,getting,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,#N/A,ingxxxxx.svg
50,A,52,5,,A-52-5,adjective,#1983e5,3.2,Feelings,glad,U+1F642,🙂,
50,A,52,6,,A-52-6,adjective,#1983e5,3.2,Feelings,gladly,https://drive.google.com/file/d/1z4s8JaGMb0twgbyt0B712GV2ZkCDmBGu/view?usp=sharing,#N/A,ylaaaa.svg
50,A,1108,3,,A-1108-3,Noun,#ffae37,4.2,Sports,glove,https://d18vdu4p71yql0.cloudfront.net/libraries/mulberry/baseball%20glove.svg,#N/A,
50,A,14,1,15,A-14-1,verb,#20d35e,18.2,E-H,go,https://drive.google.com/file/d/1Nzof6wIY2sp-7VNKFbj9swS4gtY-gJZI/view?usp=sharing,,go.svg
50,A,1109,4,,A-1109-4,Noun,#ffae37,4.2,Sports,goal,U+1F945,🥅,
50,A,1110,4,,A-1110-4,Noun,#ffae37,4.2,Sports,goal,U+1F945,🥅,
50,A,1109,5,,A-1109-5,Noun,#ffae37,4.2,Sports,goals,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getssssssdopz.svg
50,A,1110,5,,A-1110-5,Noun,#ffae37,4.2,Sports,goals,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getaadopz.svg
50,A,14,2,,A-14-2,verb,#20d35e,18.2,E-H,goes,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,,goes.svg
50,A,14,4,,A-14-4,verb,#20d35e,18.2,E-H,going,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,,ingttt.svg
50,A,14,5,,A-14-5,adjective,#1983e5,18.2,E-H,gone,https://drive.google.com/file/d/1DQUaYrNNiQbH16BcVNn6njpO0IlUa71o/view?usp=sharing,,gone.svg
50,A,44,1,47,A-44-1,adjective,#1983e5,3.1,General,good,https://drive.google.com/file/d/1kVYaWutCSMaihrXqxCbaaDEgNddth6Sr/view?usp=sharing,#N/A,good.svg
50,A,29,3,,A-29-3,verb,#20d35e,18.2,E-H,got,https://drive.google.com/file/d/1kkqWcqZwc0ifOaSsm_y-NpVOP-05OqTM/view?usp=sharing,#N/A,edbbbbbb.svg
50,A,330,1,,A-330-1,Noun,#ffae37,1.1,Fruit,grape,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f347.svg,#N/A,f327lsss.svg
50,A,330,2,,A-330-2,Noun,#ffae37,1.1,Fruit,grapes,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsssssspq.svg
50,A,44,5,,A-44-5,adjective,#1983e5,3.1,General,great,https://drive.google.com/file/d/1Aui0j5c7PJEEzyp_WvqpfYk8V6SFVoFp/view?usp=sharing,#N/A,great.svg
50,A,262,1,,A-262-1,adjective,#1983e5,3.4,Colors,green,https://drive.google.com/file/d/1crZTT3xjX07c4moGrbWTkm9ry3l6l4hQ/view?usp=sharing,#N/A,greeen.svg
50,A,1146,1,,A-1146-1,Noun,#ffae37,9.7,Musical,guitar,U+1F3B8,🎸,
50,A,1146,2,,A-1146-2,Noun,#ffae37,9.7,Musical,guitars,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getssssdqz.svg
50,A,379,1,,A-379-1,Noun,#ffae37,1.4,Meat,hamburger,U+1F354,🍔,
50,A,379,2,,A-379-2,Noun,#ffae37,1.4,Meat,hamburgers,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getsssssdpq.svg
50,A,920,1,,A-920-1,Noun,#ffae37,9.4,Tools,hammer,U+1F528,🔨,
50,A,920,2,,A-920-2,Noun,#ffae37,9.4,Tools,hammers,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,getspqzw.svg
50,A,52,2,,A-52-2,adjective,#1983e5,3.2,Feelings,happier,https://drive.google.com/file/d/1XhUS_6sco42OfhGvpLEgdxQ_IYHdtCJ8/view?usp=sharing,#N/A,rebbb.svg
50,A,52,3,,A-52-3,adjective,#1983e5,3.2,Feelings,happiest,https://drive.google.com/file/d/181T7itprJOkZT8OpZI3822b4rh7GWyKh/view?usp=sharing,#N/A,estbbb.svg
50,A,52,4,,A-52-4,adverb,#8c612d,3.2,Feelings,happily,https://drive.google.com/file/d/1z4s8JaGMb0twgbyt0B712GV2ZkCDmBGu/view?usp=sharing,#N/A,ylaaa.svg
50,A,52,1,23,A-52-1,adjective,#1983e5,3.2,Feelings,happy,https://drive.google.com/file/d/1DTz-xna14cB-KvNLfqbaVjiNekFco_CC/view?usp=sharing,,happyy.svg
50,A,53,1,19,A-53-1,pronoun,#ffdd31,7.4,General,he,https://drive.google.com/file/d/1zUXkyWb2oJUp4Y_IceVyrPi_nb_STWMM/view?usp=sharing,#N/A,he.svg
50,A,53,4,,A-53-4,verb,#20d35e,7.4,General,he's,https://drive.google.com/file/d/1MEyLndc9LbBTt2nxUdfjCY3KGJ1UFPqS/view?usp=sharing,#N/A,heis.svg
50,A,1109,3,,A-1109-3,Noun,#ffae37,4.2,Sports,helmet,https://d18vdu4p71yql0.cloudfront.net/libraries/noun-project/Helmet-9bd73b659c.svg,#N/A,
50,A,18,1,27,A-18-1,verb,#20d35e,18.2,E-H,help,https://d18vdu4p71yql0.cloudfront.net/libraries/tawasol/help.jpg,#N/A,help.jpg
50,A,18,3,,A-18-3,verb,#20d35e,18.2,E-H,helped,https://drive.google.com/file/d/1kkqWcqZwc0ifOaSsm_y-NpVOP-05OqTM/view?usp=sharing,#N/A,edaaaaa.svg
50,A,18,6,,A-18-6,Noun,#ffae37,18.2,E-H,helper,https://drive.google.com/file/d/1ikz2JQJID03vGUMfxsovIde4BQuRkAr9/view?usp=sharing,,personn.svg
50,A,18,4,,A-18-4,verb,#20d35e,18.2,E-H,helping,https://drive.google.com/file/d/10xW_6MiaMm2pHEYG2rXEM8fOsiOTNl4-/view?usp=sharing,#N/A,ingttttt.svg
50,A,18,2,,A-18-2,verb,#20d35e,18.2,E-H,helps,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,careassistant.svg
50,A,54,2,,A-54-2,pronoun,#ffdd31,7.4,General,her,https://drive.google.com/file/d/1TziZWcLQIBH0C0JpWdbm0ZOMi_-PqfEC/view?usp=sharing,#N/A,her.svg
50,A,54,3,,A-54-3,pronoun,#ffdd31,7.4,General,hers,https://drive.google.com/file/d/1w8BESrCBWo-VlKuaIauTTZ2Yc0ZxBTlA/view?usp=sharing,#N/A,hers.svg
50,A,54,5,,A-54-5,pronoun,#ffdd31,7.4,General,herself,https://drive.google.com/file/d/13trxWYdrasKu75aF-6uHy1ESfjv1fLqb/view?usp=sharing,#N/A,herself.svg
50,A,53,2,,A-53-2,pronoun,#ffdd31,7.4,General,him,https://drive.google.com/file/d/1zUXkyWb2oJUp4Y_IceVyrPi_nb_STWMM/view?usp=sharing,#N/A,him.svg
50,A,53,5,,A-53-5,pronoun,#ffdd31,7.4,General,himself,https://drive.google.com/file/d/1dG8y48Ttx0A54XErIzH6NbEJa6chOZfJ/view?usp=sharing,,himself.svg
50,A,53,3,,A-53-3,pronoun,#ffdd31,7.4,General,his,https://drive.google.com/file/d/1QTkZexNCiCib_CGxKKF02rE7I9Wtv0kx/view?usp=sharing,#N/A,his.svg
50,A,440,1,,A-440-1,Noun,#ffae37,8.5,Common,home,https://d18vdu4p71yql0.cloudfront.net/libraries/twemoji/1f3e0.svg,#N/A,gscsssses.svg
50,A,440,5,,A-440-5,Noun,#ffae37,8.5,Common,home's,https://drive.google.com/file/d/1BOzdigxem0AFjH_FMBbwLns0rgrS6RAZ/view?usp=sharing,#N/A,sdd.svg
50,A,440,2,,A-440-2,Noun,#ffae37,8.5,Common,homes,https://drive.google.com/file/d/1hVNdsECzBY2Nvbt-Ju72EU6FqknCfR_p/view?usp=sharing,#N/A,gscssssses.svg
